pid,date,dekad,B02,B03,B04,B05,B08,B11,n_clean_scl
49174,2022-01-12,0,432.0,900.0,422.5,1540.6666666666667,4480.0,1545.3333333333333,3
49189,2022-01-12,0,449.0,658.25,708.25,1200.25,2493.5,1615.5,4
49212,2022-01-12,0,406.1666666666667,777.6666666666666,678.5,1226.0,2966.0,1432.0,7
49250,2022-01-12,0,400.44444444444446,603.0,686.6666666666666,1041.7777777777778,2679.777777777778,1502.5555555555557,9
49526,2022-01-12,0,418.5,617.0,605.5,1079.142857142857,2422.75,1508.857142857143,7
49529,2022-01-12,0,245.0,552.8888888888889,194.55555555555554,915.3333333333334,4287.777777777777,1274.6666666666667,9
49534,2022-01-12,0,284.1111111111111,549.4444444444445,229.55555555555554,848.6666666666666,2801.777777777778,912.4444444444445,9
49727,2022-01-12,0,581.5555555555555,715.6666666666666,1031.7777777777778,1314.888888888889,1445.3333333333333,2491.5555555555557,9
49730,2022-01-12,0,277.4,529.4,298.6,1051.0,2573.6,1078.125,8
49732,2022-01-12,0,416.625,694.0,615.0,1432.2,3394.5,2045.0,5
49733,2022-01-12,0,404.55555555555554,704.7777777777778,711.6666666666666,1402.7142857142858,2503.5555555555557,1703.857142857143,7
49734,2022-01-12,0,312.77777777777777,600.6666666666666,228.44444444444446,1052.888888888889,3576.8888888888887,1546.3333333333333,9
49736,2022-01-12,0,388.2857142857143,663.8571428571429,573.7142857142857,1109.0,2303.1428571428573,1439.3333333333333,6
49742,2022-01-12,0,385.77777777777777,903.3333333333334,304.8888888888889,1500.5555555555557,5832.0,1933.0,9
49748,2022-01-12,0,278.77777777777777,506.44444444444446,139.88888888888889,685.7777777777778,3476.4444444444443,929.0,9
49754,2022-01-12,0,335.8888888888889,526.2222222222222,504.0,1024.0,2108.8888888888887,1341.6666666666667,9
49766,2022-01-12,0,410.5,689.8333333333334,586.1666666666666,954.6,2883.3333333333335,1249.4,5
49767,2022-01-12,0,368.1111111111111,686.5555555555555,570.6666666666666,1185.875,2622.222222222222,1639.375,8
49770,2022-01-12,0,396.8888888888889,652.6666666666666,688.3333333333334,1322.75,2282.222222222222,1737.75,4
49774,2022-01-12,0,310.8888888888889,683.8888888888889,254.88888888888889,1174.4444444444443,4819.111111111111,1665.2222222222222,9
49775,2022-01-12,0,428.5,714.5,499.0,1162.25,3053.0,1557.25,4
49781,2022-01-12,0,282.5,383.5,379.0,0,1223.5,0,1
49787,2022-01-12,0,433.5,801.0,674.5,1283.0,2222.0,1339.0,2
49788,2022-01-12,0,404.0,995.2222222222222,401.22222222222223,1820.3333333333333,4756.888888888889,1607.6666666666667,9
49789,2022-01-12,0,355.0,934.7777777777778,357.3333333333333,1681.7777777777778,4515.555555555556,1503.4444444444443,9
49790,2022-01-12,0,220.33333333333334,519.4444444444445,162.55555555555554,983.0,4870.666666666667,1634.7777777777778,9
49793,2022-01-12,0,711.5,1221.6666666666667,1927.0,2706.0,3500.0,2133.0,3
49797,2022-01-12,0,365.0,614.25,626.5,1103.0,2096.0,2145.0,2
49800,2022-01-12,0,237.77777777777777,530.2222222222222,183.44444444444446,976.8888888888889,4529.333333333333,1506.2222222222222,9
49804,2022-01-12,0,373.44444444444446,650.5555555555555,540.8888888888889,1256.3333333333333,2751.777777777778,1498.3333333333333,9
49805,2022-01-12,0,347.0,914.5555555555555,355.8888888888889,1553.4444444444443,4568.444444444444,1412.6666666666667,9
50045,2022-01-12,0,304.8888888888889,714.2222222222222,335.3333333333333,1300.6666666666667,4216.222222222223,1687.0,9
50063,2022-01-12,0,330.6666666666667,670.0,265.0,1113.7777777777778,3364.6666666666665,1467.6666666666667,9
50065,2022-01-12,0,254.33333333333334,554.8888888888889,167.33333333333334,933.2222222222222,5134.666666666667,1512.4444444444443,9
50066,2022-01-12,0,254.33333333333334,554.8888888888889,167.33333333333334,933.2222222222222,5134.666666666667,1512.4444444444443,9
50111,2022-01-12,0,393.77777777777777,816.8888888888889,412.3333333333333,1287.5,3952.4444444444443,1494.25,8
50166,2022-01-12,0,288.1111111111111,582.0,188.77777777777777,983.6666666666666,5112.444444444444,1638.0,9
50189,2022-01-12,0,340.0,759.0,288.0,1297.3333333333333,5819.555555555556,1860.7777777777778,9
50210,2022-01-12,0,296.3333333333333,491.0,402.3333333333333,963.5,2918.0,1636.0,6
50224,2022-01-12,0,401.0,771.0,382.0,1341.5,4658.0,1684.75,4
50245,2022-01-12,0,259.44444444444446,572.2222222222222,192.22222222222223,811.1111111111111,4488.0,1200.5555555555557,9
50522,2022-01-12,0,384.55555555555554,626.6666666666666,513.4444444444445,1070.0,2015.5555555555557,1220.3333333333333,6
50721,2022-01-12,0,372.0,744.6666666666666,268.22222222222223,1201.7777777777778,5053.777777777777,1537.7777777777778,9
50727,2022-01-12,0,290.6,516.4,406.4,1093.857142857143,1814.0,1537.142857142857,7
50729,2022-01-12,0,273.44444444444446,515.4444444444445,241.33333333333334,1022.8888888888889,3953.777777777778,1516.7777777777778,9
50755,2022-01-12,0,376.3333333333333,795.3333333333334,484.8888888888889,1350.2222222222222,3625.3333333333335,1683.0,9
50756,2022-01-12,0,317.8888888888889,771.5555555555555,242.0,1383.3333333333333,4692.888888888889,1453.6666666666667,9
50760,2022-01-12,0,426.0,664.0,772.5,1299.5,2267.0,1667.0,2
50762,2022-01-12,0,439.5,654.5,508.0,0,2154.0,0,1
50763,2022-01-12,0,408.0,670.5,593.5,845.5,2584.0,1448.5,2
50766,2022-01-12,0,341.1111111111111,627.7777777777778,590.8888888888889,1126.125,2199.777777777778,1626.5,8
50768,2022-01-12,0,410.625,847.375,425.875,1230.857142857143,4636.0,1608.7142857142858,7
50770,2022-01-12,0,340.6666666666667,699.1111111111111,320.8888888888889,1139.3333333333333,3942.0,1624.6666666666667,9
50774,2022-01-12,0,660.5,926.5,1299.0,1737.5,1886.0,2383.0,2
50780,2022-01-12,0,428.0,906.7777777777778,497.0,1649.2222222222222,3641.1111111111113,1512.5555555555557,9
50785,2022-01-12,0,376.3333333333333,716.0,417.3333333333333,1237.0,2822.6666666666665,1530.25,4
51039,2022-01-12,0,213.33333333333334,457.55555555555554,140.22222222222223,883.8888888888889,4653.333333333333,1578.6666666666667,9
51040,2022-01-12,0,507.25,695.75,958.25,0,1481.5,0,1
51066,2022-01-12,0,395.5,725.1666666666666,661.0,1237.0,2382.3333333333335,1783.0,4
51164,2022-01-12,0,335.8888888888889,684.7777777777778,472.77777777777777,1256.125,3214.4444444444443,1847.875,8
51186,2022-01-12,0,379.0,621.6666666666666,570.0,1170.0,2038.6666666666667,1712.5,2
51187,2022-01-12,0,327.6666666666667,632.4444444444445,321.3333333333333,1288.2222222222222,4540.888888888889,1191.4444444444443,9
51220,2022-01-12,0,444.75,719.125,588.25,1319.5714285714287,3153.75,1826.142857142857,7
51465,2022-01-12,0,333.77777777777777,862.0,274.22222222222223,1511.7777777777778,4328.888888888889,1389.6666666666667,9
51469,2022-01-12,0,187.55555555555554,448.3333333333333,113.11111111111111,751.6666666666666,4252.0,1384.5555555555557,9
51491,2022-01-12,0,372.5,481.5,519.0,918.0,1751.0,1416.5,2
51675,2022-01-12,0,364.77777777777777,630.0,391.8888888888889,1129.5555555555557,3161.3333333333335,1440.5555555555557,9
51678,2022-01-12,0,300.1111111111111,624.6666666666666,205.66666666666666,1119.5555555555557,5019.555555555556,1598.5555555555557,9
51680,2022-01-12,0,523.2222222222222,928.5555555555555,555.6666666666666,1446.6666666666667,3368.8888888888887,1557.2222222222222,9
51681,2022-01-12,0,576.5,721.25,1001.0,0,1470.0,0,1
51686,2022-01-12,0,169.33333333333334,466.1111111111111,190.33333333333334,889.3333333333334,4432.888888888889,1539.5555555555557,9
51688,2022-01-12,0,318.77777777777777,679.0,285.6666666666667,1239.0,4851.555555555556,1357.2222222222222,9
51691,2022-01-12,0,386.3333333333333,641.6666666666666,657.3333333333334,1190.25,2354.0,1550.75,4
51715,2022-01-12,0,437.3333333333333,907.1666666666666,436.3333333333333,1688.3333333333333,4392.0,1999.6666666666667,3
51716,2022-01-12,0,398.3333333333333,659.0,610.4444444444445,1132.2222222222222,2500.6666666666665,1703.7777777777778,9
51717,2022-01-12,0,438.0,667.6666666666666,571.0,1238.6666666666667,2415.6666666666665,1852.6666666666667,3
51720,2022-01-12,0,407.0,799.25,541.25,1390.3333333333333,2572.0,1763.3333333333333,6
51721,2022-01-12,0,394.14285714285717,792.4285714285714,398.42857142857144,1169.125,3155.714285714286,1357.25,8
51722,2022-01-12,0,313.44444444444446,723.2222222222222,273.22222222222223,1253.888888888889,5289.777777777777,1734.2222222222222,9
51731,2022-01-12,0,343.44444444444446,580.8888888888889,486.0,1016.0,2129.1111111111113,1265.7777777777778,9
51732,2022-01-12,0,357.0,725.8888888888889,352.3333333333333,1280.111111111111,4907.111111111111,1169.7777777777778,9
51739,2022-01-12,0,389.44444444444446,777.5555555555555,459.44444444444446,1452.888888888889,4185.111111111111,1764.2222222222222,9
51740,2022-01-12,0,370.44444444444446,996.3333333333334,357.22222222222223,1752.111111111111,5175.111111111111,1459.111111111111,9
51742,2022-01-12,0,353.3333333333333,673.3333333333334,491.0,1249.0,3120.8888888888887,1586.888888888889,9
51745,2022-01-12,0,259.8888888888889,481.8888888888889,260.22222222222223,896.4444444444445,2379.777777777778,1073.0,9
51749,2022-01-12,0,323.22222222222223,600.0,431.1111111111111,935.2222222222222,2926.222222222222,1315.3333333333333,9
51853,2022-01-12,0,425.6666666666667,731.0,531.1111111111111,1292.5,3130.6666666666665,1492.8333333333333,6
51895,2022-01-12,0,388.0,850.0,380.3333333333333,1473.6,3946.6666666666665,1495.8,5
51938,2022-01-12,0,456.3333333333333,832.2222222222222,326.0,1083.4285714285713,2763.1111111111113,1122.2857142857142,7
51939,2022-01-12,0,407.0,710.4444444444445,422.55555555555554,1195.2222222222222,2812.4444444444443,1316.5555555555557,9
52006,2022-01-12,0,404.5,921.5,436.0,1274.0,3316.0,1209.5,2
52048,2022-01-12,0,394.0,717.6666666666666,367.3333333333333,1235.0,3519.777777777778,1464.4444444444443,9
52118,2022-01-12,0,369.44444444444446,696.1111111111111,350.1111111111111,1285.5555555555557,4488.222222222223,1695.0,9
52125,2022-01-12,0,462.6,777.8,617.4,1239.3333333333333,2646.4,1274.3333333333333,3
52239,2022-01-12,0,323.0,591.7777777777778,314.22222222222223,1115.4444444444443,3231.5555555555557,1184.3333333333333,9
52457,2022-01-12,0,247.66666666666666,627.5555555555555,202.77777777777777,1132.3333333333333,4268.888888888889,1783.2222222222222,9
52459,2022-01-12,0,338.0,714.7777777777778,353.44444444444446,1301.2222222222222,4352.888888888889,1442.5555555555557,9
52462,2022-01-12,0,323.77777777777777,602.0,304.44444444444446,1275.4444444444443,2964.222222222222,1247.2222222222222,9
52464,2022-01-12,0,334.3333333333333,655.7777777777778,400.55555555555554,1168.7777777777778,3300.0,1571.5555555555557,9
52466,2022-01-12,0,333.0,735.1111111111111,279.0,1191.2222222222222,4416.0,1239.2222222222222,9
52470,2022-01-12,0,456.75,912.625,527.25,1448.8333333333333,3118.5,1431.5,6
52513,2022-01-12,0,162.44444444444446,452.3333333333333,114.44444444444444,889.1111111111111,4668.888888888889,1536.111111111111,9
52691,2022-01-12,0,338.77777777777777,664.4444444444445,408.44444444444446,1211.2857142857142,3642.222222222222,1940.4285714285713,7
52693,2022-01-12,0,374.8888888888889,762.1111111111111,417.0,1313.7777777777778,3856.4444444444443,1587.0,9
52694,2022-01-12,0,381.0,635.5,528.875,833.5,3140.5,1433.75,4
52699,2022-01-12,0,439.3333333333333,844.0,507.3333333333333,1393.8333333333333,3747.0,1519.0,6
52701,2022-01-12,0,210.11111111111111,500.8888888888889,247.11111111111111,1005.8888888888889,3413.1111111111113,1635.888888888889,9
52702,2022-01-12,0,471.5,796.5,573.0,0,2809.0,0,1
52703,2022-01-12,0,334.55555555555554,755.7777777777778,315.8888888888889,1332.2222222222222,4392.666666666667,1753.7777777777778,9
52720,2022-01-12,0,284.8888888888889,458.22222222222223,240.33333333333334,967.8888888888889,2904.8888888888887,1471.888888888889,9
52726,2022-01-12,0,388.0,651.5714285714286,601.7142857142857,1233.5714285714287,2312.5714285714284,1732.7142857142858,7
52730,2022-01-12,0,209.11111111111111,473.77777777777777,148.33333333333334,893.8888888888889,4413.777777777777,1521.111111111111,9
52732,2022-01-12,0,341.8888888888889,646.4444444444445,428.77777777777777,1185.111111111111,2666.222222222222,1602.0,9
52733,2022-01-12,0,333.1111111111111,669.3333333333334,291.44444444444446,1129.4444444444443,3978.222222222222,1670.111111111111,9
52734,2022-01-12,0,677.6666666666666,884.0,1173.6666666666667,1614.0,2024.6666666666667,2648.0,2
52740,2022-01-12,0,399.1666666666667,621.5,706.8333333333334,998.5,2441.6666666666665,1497.0,2
52741,2022-01-12,0,318.14285714285717,522.5714285714286,357.0,855.4285714285714,1872.5714285714287,1035.857142857143,7
52747,2022-01-12,0,422.55555555555554,774.8888888888889,561.2222222222222,1393.3333333333333,2585.3333333333335,1375.4444444444443,9
52749,2022-01-12,0,385.77777777777777,753.1111111111111,367.0,1340.4444444444443,4024.0,1648.0,9
52750,2022-01-12,0,402.1111111111111,770.1111111111111,293.6666666666667,1166.888888888889,3306.0,1094.888888888889,9
52755,2022-01-12,0,334.1111111111111,640.1111111111111,387.8888888888889,1184.6666666666667,3341.1111111111113,1465.6666666666667,9
52759,2022-01-12,0,262.0,555.7777777777778,454.55555555555554,1072.6666666666667,2199.3333333333335,1355.111111111111,9
52763,2022-01-12,0,379.55555555555554,693.3333333333334,486.44444444444446,1218.0,3217.5555555555557,1607.4444444444443,9
52765,2022-01-12,0,486.0,857.0,966.75,0,2944.0,0,1
52821,2022-01-12,0,365.55555555555554,766.2222222222222,365.3333333333333,1262.7777777777778,3479.3333333333335,1441.6666666666667,9
52889,2022-01-12,0,400.44444444444446,800.4444444444445,469.6666666666667,1433.5555555555557,3262.8888888888887,1809.3333333333333,9
53053,2022-01-12,0,362.0,540.5,505.5,1062.5,2287.0,1551.5,2
53148,2022-01-12,0,394.6666666666667,746.5,656.8333333333334,1356.0,2353.6666666666665,1587.0,2
53151,2022-01-12,0,285.3333333333333,636.3333333333334,257.22222222222223,1189.6666666666667,5389.333333333333,1730.6666666666667,9
53190,2022-01-12,0,419.1111111111111,887.3333333333334,368.77777777777777,1455.2222222222222,5620.444444444444,1636.111111111111,9
53411,2022-01-12,0,312.77777777777777,603.0,436.8888888888889,1109.3333333333333,2864.4444444444443,1540.5555555555557,9
53417,2022-01-12,0,420.4,756.2,481.0,1397.375,3843.2,1677.25,8
53421,2022-01-12,0,334.0,636.1111111111111,308.1111111111111,1034.25,3819.777777777778,1167.875,8
53422,2022-01-12,0,372.125,646.875,774.25,1422.2,2184.0,1519.6,5
53423,2022-01-12,0,377.77777777777777,711.6666666666666,531.1111111111111,1374.888888888889,3190.8888888888887,1520.888888888889,9
53630,2022-01-12,0,263.0,377.0,354.55555555555554,970.6666666666666,1671.5555555555557,1490.3333333333333,9
53631,2022-01-12,0,263.0,377.0,354.55555555555554,970.6666666666666,1671.5555555555557,1490.3333333333333,9
53632,2022-01-12,0,409.3333333333333,775.4444444444445,432.6666666666667,1439.4444444444443,4063.3333333333335,1738.0,9
53634,2022-01-12,0,261.22222222222223,517.5555555555555,159.33333333333334,915.7777777777778,4416.888888888889,1362.888888888889,9
53639,2022-01-12,0,412.8888888888889,745.4444444444445,421.44444444444446,1205.5555555555557,3199.777777777778,1382.5555555555557,9
53643,2022-01-12,0,381.5,611.5,550.0,1236.25,2222.0,1600.25,4
53657,2022-01-12,0,302.8888888888889,704.5555555555555,294.22222222222223,1235.4444444444443,4568.888888888889,1743.7777777777778,9
53663,2022-01-12,0,287.0,647.0,247.88888888888889,1068.111111111111,4002.4444444444443,1493.111111111111,9
53664,2022-01-12,0,390.77777777777777,729.5555555555555,380.0,1254.6666666666667,3852.4444444444443,1251.888888888889,9
53666,2022-01-12,0,340.22222222222223,523.7777777777778,414.55555555555554,897.8888888888889,1960.6666666666667,1206.3333333333333,9
53667,2022-01-12,0,287.55555555555554,392.1111111111111,334.1111111111111,701.3333333333334,1697.7777777777778,1116.8333333333333,6
53668,2022-01-12,0,439.0,824.5,691.0,1374.0,2730.0,1734.0,2
53669,2022-01-12,0,540.0,766.75,633.5,1052.3333333333333,2785.0,1428.0,3
53683,2022-01-12,0,454.5,872.5,540.0,0,3204.0,0,1
53686,2022-01-12,0,322.22222222222223,736.3333333333334,295.55555555555554,1176.5555555555557,5082.666666666667,1595.5555555555557,9
53689,2022-01-12,0,450.3333333333333,720.5,362.5,1265.0,5039.333333333333,1202.5,4
53691,2022-01-12,0,297.6666666666667,545.0,322.8888888888889,948.7777777777778,2669.1111111111113,1221.4444444444443,9
53692,2022-01-12,0,556.25,890.0,1246.0,1184.5,2596.5,1583.0,2
53693,2022-01-12,0,416.77777777777777,859.4444444444445,522.6666666666666,1589.5555555555557,4424.888888888889,1498.4444444444443,9
53694,2022-01-12,0,319.3333333333333,715.3333333333334,385.6666666666667,1106.5714285714287,2922.0,1339.4285714285713,7
53697,2022-01-12,0,494.5,876.0,631.0,0,4186.0,0,1
53864,2022-01-12,0,334.3333333333333,605.0,331.0,1017.4444444444445,2828.222222222222,1333.4444444444443,9
53876,2022-01-12,0,293.3333333333333,688.2222222222222,266.22222222222223,1129.6666666666667,3634.0,1329.111111111111,9
53940,2022-01-12,0,393.22222222222223,708.8888888888889,440.8888888888889,1161.2222222222222,2994.222222222222,1602.3333333333333,9
53997,2022-01-12,0,326.6666666666667,565.1111111111111,208.22222222222223,934.4444444444445,3345.5555555555557,1317.4444444444443,9
54076,2022-01-12,0,555.3333333333334,666.8333333333334,944.3333333333334,1206.25,1445.3333333333333,2279.25,4
54111,2022-01-12,0,367.77777777777777,706.2222222222222,312.1111111111111,1195.2222222222222,4187.555555555556,1608.888888888889,9
54350,2022-01-12,0,203.11111111111111,467.6666666666667,189.55555555555554,790.5555555555555,3500.6666666666665,1311.111111111111,9
54352,2022-01-12,0,410.77777777777777,779.6666666666666,357.22222222222223,1262.4444444444443,3747.1111111111113,1355.3333333333333,9
54535,2022-01-12,0,462.0,706.5,631.0,0,2198.0,0,1
54538,2022-01-12,0,355.1111111111111,705.4444444444445,385.1111111111111,1219.2,4084.222222222222,1638.2,5
54539,2022-01-12,0,377.6666666666667,700.6666666666666,403.77777777777777,1183.888888888889,3378.6666666666665,1473.7777777777778,9
54547,2022-01-12,0,268.44444444444446,666.4444444444445,548.0,1375.4444444444443,3731.1111111111113,1598.0,9
54548,2022-01-12,0,361.6666666666667,636.2222222222222,566.5555555555555,1085.75,2622.6666666666665,1532.75,8
54550,2022-01-12,0,458.25,709.25,946.5,0,1819.5,0,1
54551,2022-01-12,0,386.0,668.8333333333334,631.3333333333334,1232.0,2203.6666666666665,1738.0,2
54552,2022-01-12,0,372.77777777777777,680.1111111111111,522.8888888888889,1103.25,2602.6666666666665,1532.625,8
54564,2022-01-12,0,340.2,656.0,351.2,1316.4285714285713,4355.6,1210.2857142857142,7
54585,2022-01-12,0,383.8,708.8,426.0,1217.0,3447.6,1739.6666666666667,6
54587,2022-01-12,0,379.4,693.0,454.6,1101.75,2796.0,1541.875,8
54589,2022-01-12,0,420.5,507.0,411.0,1142.0,2075.0,1446.0,3
54591,2022-01-12,0,285.7142857142857,509.0,326.0,898.875,2329.4285714285716,1432.25,8
54593,2022-01-12,0,413.6,715.2,593.8,1391.3333333333333,2809.6,1645.8333333333333,6
54595,2022-01-12,0,340.85714285714283,625.5714285714286,362.57142857142856,1122.7142857142858,2706.5714285714284,1376.7142857142858,7
54596,2022-01-12,0,461.0,631.3333333333334,557.3333333333334,1239.6666666666667,2254.3333333333335,1714.3333333333333,3
54597,2022-01-12,0,469.75,765.0,509.0,1184.0,3043.5,1735.5,4
54599,2022-01-12,0,430.6666666666667,732.4444444444445,426.44444444444446,1150.0,3185.5555555555557,1304.2222222222222,9
54602,2022-01-12,0,263.44444444444446,494.1111111111111,304.6666666666667,925.4444444444445,2515.777777777778,1133.0,9
54603,2022-01-12,0,403.22222222222223,919.3333333333334,417.0,1652.0,4669.333333333333,1441.0,9
54606,2022-01-12,0,357.6666666666667,627.2222222222222,446.1111111111111,1023.25,2295.1111111111113,1207.0,8
54610,2022-01-12,0,269.0,526.4444444444445,372.44444444444446,1102.125,2472.0,1387.125,8
54611,2022-01-12,0,457.0,768.5,616.5,0,2646.0,0,1
54613,2022-01-12,0,434.5,535.0,543.0,908.0,2119.0,1432.0,2
54615,2022-01-12,0,239.22222222222223,459.55555555555554,157.77777777777777,745.6666666666666,2706.8888888888887,1127.6666666666667,9
54616,2022-01-12,0,353.25,553.0,664.5,0,1760.5,0,1
54625,2022-01-12,0,383.22222222222223,695.7777777777778,490.6666666666667,1143.6666666666667,2419.777777777778,1514.3333333333333,9
54627,2022-01-12,0,385.22222222222223,898.2222222222222,665.0,1689.111111111111,2870.222222222222,1302.5555555555557,9
54631,2022-01-12,0,408.3333333333333,634.5,552.6666666666666,1115.5,2120.6666666666665,1237.5,2
54781,2022-01-12,0,396.22222222222223,707.2222222222222,485.0,1095.125,2342.6666666666665,1345.25,8
54782,2022-01-12,0,396.22222222222223,707.2222222222222,485.0,1095.125,2342.6666666666665,1345.25,8
54783,2022-01-12,0,396.22222222222223,707.2222222222222,485.0,1095.125,2342.6666666666665,1345.25,8
54784,2022-01-12,0,396.22222222222223,707.2222222222222,485.0,1095.125,2342.6666666666665,1345.25,8
55015,2022-01-12,0,361.3333333333333,664.3333333333334,409.0,1170.5,3938.0,1592.25,8
55024,2022-01-12,0,424.0,694.75,696.5,1296.2,2430.5,1669.8,5
55055,2022-01-12,0,346.8888888888889,575.3333333333334,470.1111111111111,1043.0,2208.0,1226.8,5
55078,2022-01-12,0,322.6666666666667,533.4444444444445,356.44444444444446,822.5555555555555,2519.5555555555557,1107.888888888889,9
55301,2022-01-12,0,237.55555555555554,479.1111111111111,226.88888888888889,833.4444444444445,3790.0,1373.6666666666667,9
55474,2022-01-12,0,302.55555555555554,600.3333333333334,279.77777777777777,1124.3333333333333,3683.777777777778,1666.4444444444443,9
55476,2022-01-12,0,210.83333333333334,271.0,174.66666666666666,561.6666666666666,1087.8333333333333,761.3333333333334,3
55485,2022-01-12,0,289.1111111111111,684.3333333333334,257.3333333333333,1280.3333333333333,4993.333333333333,1327.0,9
55486,2022-01-12,0,480.0,906.25,841.0,0,3221.5,0,1
55487,2022-01-12,0,414.77777777777777,779.8888888888889,647.8888888888889,1391.142857142857,2357.5555555555557,2109.5714285714284,7
55505,2022-01-12,0,356.6666666666667,621.6666666666666,601.3333333333334,1128.0,2032.0,1794.4285714285713,7
55506,2022-01-12,0,412.14285714285717,948.0,309.2857142857143,1570.875,4536.571428571428,1396.0,8
55508,2022-01-12,0,463.0,884.0,539.5,0,3367.0,0,1
55513,2022-01-12,0,389.1111111111111,662.1111111111111,405.1111111111111,1098.0,3012.0,1432.7777777777778,9
55516,2022-01-12,0,391.14285714285717,551.8571428571429,541.0,988.8333333333334,2112.285714285714,1216.8333333333333,6
55518,2022-01-12,0,437.22222222222223,938.5555555555555,537.6666666666666,1583.888888888889,4505.333333333333,1386.6666666666667,9
55521,2022-01-12,0,437.5,687.5,798.5,1008.5,3036.0,1601.5,2
55525,2022-01-12,0,363.44444444444446,784.3333333333334,311.3333333333333,1315.6666666666667,4202.444444444444,1696.4444444444443,9
55526,2022-01-12,0,442.44444444444446,1002.0,472.22222222222223,1777.111111111111,4514.222222222223,1491.6666666666667,9
55527,2022-01-12,0,390.6666666666667,556.1111111111111,667.1111111111111,1100.2222222222222,2416.0,2451.8888888888887,9
55530,2022-01-12,0,295.3333333333333,771.4444444444445,287.22222222222223,1329.7777777777778,5242.222222222223,1876.888888888889,9
55531,2022-01-12,0,460.0,888.25,515.0,1432.0,3834.0,1830.0,2
55536,2022-01-12,0,416.44444444444446,1057.2222222222222,397.44444444444446,1730.2222222222222,5220.444444444444,1689.7777777777778,9
55543,2022-01-12,0,304.77777777777777,648.0,347.44444444444446,1130.7777777777778,3527.777777777778,1367.4444444444443,9
55545,2022-01-12,0,385.8333333333333,645.5,684.0,1238.0,2288.0,1535.8,5
55546,2022-01-12,0,420.0,801.2,551.0,1235.857142857143,2750.4,1400.0,7
55723,2022-01-12,0,354.1111111111111,607.5555555555555,435.3333333333333,1016.7777777777778,2034.2222222222222,1717.3333333333333,9
55771,2022-01-12,0,388.3333333333333,965.5555555555555,360.0,1647.111111111111,4842.666666666667,1662.0,9
55817,2022-01-12,0,328.77777777777777,571.2222222222222,277.44444444444446,972.7777777777778,2766.8888888888887,1225.0,9
55873,2022-01-12,0,402.44444444444446,718.0,291.77777777777777,1195.3333333333333,3792.8888888888887,1518.2222222222222,9
55875,2022-01-12,0,383.44444444444446,695.4444444444445,408.55555555555554,1288.888888888889,3583.1111111111113,1549.4444444444443,9
55902,2022-01-12,0,238.33333333333334,239.0,171.0,710.0,1184.0,1074.1666666666667,6
55911,2022-01-12,0,461.0,663.5,459.5,1153.0,3028.0,1497.0,2
55963,2022-01-12,0,336.1111111111111,651.4444444444445,230.88888888888889,1148.2222222222222,4831.111111111111,1573.4444444444443,9
55975,2022-01-12,0,404.5,522.5,730.0,1106.0,2055.0,1900.6,5
55997,2022-01-12,0,348.0,659.4444444444445,225.66666666666666,1084.375,5246.222222222223,1587.125,8
56012,2022-01-12,0,406.0,890.5,586.25,0,3091.0,0,1
56067,2022-01-12,0,232.11111111111111,453.22222222222223,138.11111111111111,895.5555555555555,3812.4444444444443,1577.3333333333333,9
56314,2022-01-12,0,394.0,735.8888888888889,467.0,1347.4444444444443,3169.1111111111113,1512.7777777777778,9
56490,2022-01-12,0,421.0,573.5,719.0,0,1888.0,0,1
56491,2022-01-12,0,295.6666666666667,497.0,406.6666666666667,1320.0,2049.3333333333335,1512.2,5
56494,2022-01-12,0,401.14285714285717,688.4285714285714,684.7142857142857,1285.4285714285713,2455.4285714285716,1583.0,7
56501,2022-01-12,0,196.44444444444446,524.6666666666666,174.66666666666666,956.6666666666666,4229.777777777777,1571.5555555555557,9
56504,2022-01-12,0,154.88888888888889,341.0,92.33333333333333,602.75,2854.0,1120.625,8
56505,2022-01-12,0,291.77777777777777,750.4444444444445,390.77777777777777,1415.4444444444443,4246.666666666667,1604.5555555555557,9
56506,2022-01-12,0,270.25,556.25,420.0,0,1863.5,0,1
56507,2022-01-12,0,294.55555555555554,604.1111111111111,403.22222222222223,1165.888888888889,3762.0,1624.2222222222222,9
56508,2022-01-12,0,450.5,753.8333333333334,672.6666666666666,1308.0,2144.0,1551.5,2
56531,2022-01-12,0,387.5,791.0,552.5,1234.75,2559.0,1563.25,4
56532,2022-01-12,0,419.44444444444446,768.6666666666666,474.0,1453.3333333333333,3768.222222222222,1198.0,9
56537,2022-01-12,0,311.0,567.5555555555555,258.3333333333333,1032.7777777777778,3027.777777777778,1407.4444444444443,9
56539,2022-01-12,0,230.0,414.8888888888889,174.11111111111111,752.1111111111111,3266.6666666666665,1268.0,9
56543,2022-01-12,0,380.55555555555554,702.0,495.1111111111111,1284.6666666666667,3206.8888888888887,1493.5555555555557,9
56546,2022-01-12,0,248.33333333333334,440.77777777777777,136.66666666666666,739.3333333333334,3900.222222222222,1283.7777777777778,9
56551,2022-01-12,0,334.1111111111111,709.6666666666666,278.22222222222223,1249.111111111111,2921.3333333333335,1300.6666666666667,9
56552,2022-01-12,0,428.0,987.75,453.75,1422.6666666666667,4490.5,1367.0,3
56555,2022-01-12,0,411.6666666666667,734.4444444444445,445.77777777777777,1133.888888888889,2717.777777777778,1241.4444444444443,9
56558,2022-01-12,0,268.77777777777777,507.0,405.1111111111111,1064.2222222222222,2469.5555555555557,1357.2222222222222,9
