pid,date,dekad,B04,B08,B05,B11
19584,2024-01-10,0,682.4444444444445,1177.7777777777778,907.7777777777778,1337.888888888889
20071,2024-01-10,0,428.8888888888889,2877.777777777778,1161.3333333333333,1298.6666666666667
20551,2024-01-10,0,731.1111111111111,3871.5555555555557,1500.4444444444443,1621.5555555555557
20552,2024-01-10,0,523.5555555555555,4776.0,1576.2222222222222,1345.2222222222222
20553,2024-01-10,0,523.5555555555555,4776.0,1576.2222222222222,1345.2222222222222
21050,2024-01-10,0,628.1111111111111,3057.777777777778,1341.888888888889,1540.0
21983,2024-01-10,0,533.2222222222222,2217.777777777778,1086.4444444444443,1580.0
21984,2024-01-10,0,553.5555555555555,1194.0,764.6666666666666,1240.2222222222222
21985,2024-01-10,0,526.7777777777778,2230.0,1010.7777777777778,1352.7777777777778
21986,2024-01-10,0,526.7777777777778,2230.0,1010.7777777777778,1352.7777777777778
21987,2024-01-10,0,526.7777777777778,2230.0,1010.7777777777778,1352.7777777777778
21988,2024-01-10,0,678.0,1886.6666666666667,1117.6666666666667,1435.7777777777778
22905,2024-01-10,0,1496.4444444444443,2709.3333333333335,1850.2222222222222,2086.777777777778
22984,2024-01-10,0,450.77777777777777,4836.888888888889,1420.111111111111,1348.3333333333333
23000,2024-01-10,0,568.7777777777778,3699.1111111111113,1401.3333333333333,1606.3333333333333
23114,2024-01-10,0,538.6666666666666,3807.5555555555557,1482.888888888889,1544.2222222222222
23125,2024-01-10,0,601.3333333333334,2622.0,1278.0,1529.5555555555557
23128,2024-01-10,0,800.6666666666666,2331.3333333333335,1307.2222222222222,1827.888888888889
23403,2024-01-10,0,935.5555555555555,2222.6666666666665,1346.111111111111,1722.3333333333333
23404,2024-01-10,0,935.5555555555555,2222.6666666666665,1346.111111111111,1722.3333333333333
23405,2024-01-10,0,1079.5555555555557,1868.4444444444443,1255.0,2018.3333333333333
23407,2024-01-10,0,318.77777777777777,4609.333333333333,1209.4444444444443,1470.2222222222222
24324,2024-01-10,0,851.8888888888889,1941.111111111111,1090.3333333333333,1635.4444444444443
24325,2024-01-10,0,510.55555555555554,2810.6666666666665,1210.2222222222222,1617.6666666666667
24668,2024-01-10,0,645.7777777777778,2518.6666666666665,1151.2222222222222,1424.4444444444443
24773,2024-01-10,0,704.2222222222222,1686.4444444444443,1076.7777777777778,1820.888888888889
24776,2024-01-10,0,522.3333333333334,4024.8888888888887,1302.6666666666667,1777.3333333333333
24778,2024-01-10,0,862.4444444444445,1737.3333333333333,1137.2222222222222,1491.111111111111
25251,2024-01-10,0,668.0,3362.6666666666665,1391.7777777777778,1723.5555555555557
25252,2024-01-10,0,532.4444444444445,4432.888888888889,1592.0,1449.111111111111
25720,2024-01-10,0,352.0,2878.4444444444443,1153.888888888889,1441.3333333333333
25722,2024-01-10,0,527.3333333333334,3346.0,1250.2222222222222,1900.7777777777778
25723,2024-01-10,0,780.3333333333334,1614.888888888889,1077.2222222222222,1525.6666666666667
25724,2024-01-10,0,742.7777777777778,2081.777777777778,1406.5555555555557,1538.6666666666667
26737,2024-01-10,0,490.8888888888889,1504.0,707.3333333333334,1189.6666666666667
26896,2024-01-10,0,933.1111111111111,1742.888888888889,1267.5555555555557,2131.6666666666665
26906,2024-01-10,0,516.4444444444445,2303.777777777778,943.0,1184.111111111111
27703,2024-01-10,0,762.0,1503.5555555555557,1108.7777777777778,1558.111111111111
27704,2024-01-10,0,691.6666666666666,2766.0,1278.2222222222222,1680.0
27705,2024-01-10,0,812.6666666666666,2700.222222222222,1380.6666666666667,1853.6666666666667
28327,2024-01-10,0,418.6666666666667,4525.777777777777,1313.111111111111,1601.111111111111
28644,2024-01-10,0,697.0,2633.1111111111113,1059.3333333333333,1634.4444444444443
28645,2024-01-10,0,934.1111111111111,1743.111111111111,1166.3333333333333,1892.888888888889
28646,2024-01-10,0,1783.7777777777778,2907.3333333333335,2093.5555555555557,2672.8888888888887
28647,2024-01-10,0,407.0,4331.555555555556,1428.4444444444443,1496.7777777777778
28758,2024-01-10,0,396.1111111111111,3154.222222222222,910.6666666666666,870.0
28852,2024-01-10,0,828.2222222222222,2101.1111111111113,1233.4444444444443,1969.7777777777778
28855,2024-01-10,0,610.1111111111111,2802.0,1372.888888888889,1270.888888888889
29574,2024-01-10,0,908.5555555555555,1930.2222222222222,1257.7777777777778,1503.7777777777778
29575,2024-01-10,0,1395.111111111111,2780.8888888888887,1855.7777777777778,2391.222222222222
29576,2024-01-10,0,466.3333333333333,4134.666666666667,1288.6666666666667,1630.0
29577,2024-01-10,0,339.77777777777777,4088.0,1146.888888888889,1174.3333333333333
29714,2024-01-10,0,796.7777777777778,1984.0,1145.111111111111,1491.888888888889
30035,2024-01-10,0,632.5555555555555,2252.4444444444443,1131.7777777777778,1771.5555555555557
30455,2024-01-10,0,642.3333333333334,3113.5555555555557,1345.6666666666667,1765.0
30503,2024-01-10,0,601.1111111111111,2998.4444444444443,1325.6666666666667,1790.6666666666667
30504,2024-01-10,0,1024.888888888889,2021.7777777777778,1374.111111111111,2102.4444444444443
30505,2024-01-10,0,1657.3333333333333,2767.3333333333335,1895.888888888889,2161.6666666666665
30506,2024-01-10,0,657.7777777777778,1786.4444444444443,1050.4444444444443,1564.2222222222222
30712,2024-01-10,0,507.1111111111111,2985.1111111111113,1208.3333333333333,1452.7777777777778
31071,2024-01-10,0,529.1111111111111,4853.777777777777,1494.5555555555557,1671.7777777777778
31072,2024-01-10,0,529.1111111111111,4853.777777777777,1494.5555555555557,1671.7777777777778
31463,2024-01-10,0,940.7777777777778,2067.777777777778,1351.111111111111,2020.0
31464,2024-01-10,0,1049.7777777777778,2273.777777777778,1386.111111111111,1892.5555555555557
31466,2024-01-10,0,384.1111111111111,2241.1111111111113,901.0,1138.888888888889
31662,2024-01-10,0,1008.0,1939.3333333333333,1318.888888888889,2320.4444444444443
31995,2024-01-10,0,271.22222222222223,4438.666666666667,1063.4444444444443,1398.5555555555557
32438,2024-01-10,0,738.7777777777778,2823.1111111111113,1357.4444444444443,1896.2222222222222
32439,2024-01-10,0,972.6666666666666,2467.3333333333335,1442.888888888889,2313.0
32441,2024-01-10,0,716.8888888888889,3457.777777777778,1451.2222222222222,1735.0
32677,2024-01-10,0,273.8888888888889,4548.888888888889,1121.111111111111,1623.2222222222222
33437,2024-01-10,0,577.0,2940.222222222222,1340.0,1660.2222222222222
33438,2024-01-10,0,1346.6666666666667,2713.3333333333335,1839.4444444444443,2429.8888888888887
33439,2024-01-10,0,695.6666666666666,3021.5555555555557,1393.2222222222222,1829.4444444444443
33440,2024-01-10,0,663.7777777777778,1567.5555555555557,1035.4444444444443,1210.888888888889
33617,2024-01-10,0,558.6666666666666,2056.4444444444443,1062.2222222222222,1150.4444444444443
33629,2024-01-10,0,735.3333333333334,1442.4444444444443,1058.7777777777778,1819.7777777777778
33668,2024-01-10,0,225.11111111111111,2967.5555555555557,846.5555555555555,1361.7777777777778
33957,2024-01-10,0,652.1111111111111,1802.2222222222222,976.0,1442.2222222222222
34878,2024-01-10,0,673.0,2203.777777777778,1004.8888888888889,1425.111111111111
34879,2024-01-10,0,549.4444444444445,2771.1111111111113,1242.5555555555557,1479.6666666666667
34880,2024-01-10,0,511.1111111111111,3878.6666666666665,1360.3333333333333,1805.7777777777778
35524,2024-01-10,0,350.3333333333333,1963.7777777777778,807.4444444444445,942.2222222222222
35852,2024-01-10,0,736.4444444444445,1318.2222222222222,949.0,1727.4444444444443
35853,2024-01-10,0,434.77777777777777,3785.3333333333335,1289.6666666666667,1397.7777777777778
36323,2024-01-10,0,660.4444444444445,2685.1111111111113,1281.4444444444443,1512.111111111111
37345,2024-01-10,0,326.0,2238.0,925.2222222222222,1196.7777777777778
37510,2024-01-10,0,426.6666666666667,3837.3333333333335,1222.888888888889,1438.6666666666667
37848,2024-01-10,0,550.0,1480.4444444444443,866.5555555555555,1210.5555555555557
38377,2024-01-10,0,429.8888888888889,4980.0,1407.6666666666667,1422.111111111111
38378,2024-01-10,0,605.7777777777778,1786.6666666666667,1184.6666666666667,916.7777777777778
39395,2024-01-10,0,663.0,1477.3333333333333,932.6666666666666,1439.111111111111
39396,2024-01-10,0,590.6666666666666,1192.2222222222222,719.4444444444445,1127.111111111111
39399,2024-01-10,0,517.3333333333334,3156.6666666666665,1142.3333333333333,1690.7777777777778
39400,2024-01-10,0,717.6666666666666,3600.4444444444443,1471.5555555555557,1601.7777777777778
39549,2024-01-10,0,420.6666666666667,2126.4444444444443,955.2222222222222,1150.6666666666667
39554,2024-01-10,0,291.6666666666667,3781.3333333333335,1232.888888888889,1487.5555555555557
39590,2024-01-10,0,608.2222222222222,2920.4444444444443,1210.2222222222222,1776.6666666666667
39606,2024-01-10,0,772.4444444444445,2972.222222222222,1354.5555555555557,1661.4444444444443
39620,2024-01-10,0,535.5555555555555,1589.7777777777778,901.5555555555555,1139.888888888889
39902,2024-01-10,0,541.5555555555555,4824.888888888889,1443.0,1316.0
40373,2024-01-10,0,696.4444444444445,2224.8888888888887,1101.111111111111,1565.7777777777778
40374,2024-01-10,0,631.6666666666666,1712.6666666666667,948.5555555555555,1478.2222222222222
40375,2024-01-10,0,769.8888888888889,2268.8888888888887,1221.888888888889,1913.3333333333333
40577,2024-01-10,0,989.8888888888889,1997.7777777777778,1243.111111111111,1691.2222222222222
40592,2024-01-10,0,509.55555555555554,3553.3333333333335,1384.4444444444443,1479.2222222222222
40593,2024-01-10,0,509.55555555555554,3553.3333333333335,1384.4444444444443,1479.2222222222222
41301,2024-01-10,0,826.7777777777778,2340.8888888888887,919.7777777777778,1224.888888888889
42281,2024-01-10,0,484.55555555555554,2674.222222222222,929.1111111111111,1365.3333333333333
42282,2024-01-10,0,1015.5555555555555,1901.7777777777778,1227.6666666666667,1891.7777777777778
42283,2024-01-10,0,826.1111111111111,1569.7777777777778,1010.4444444444445,1640.111111111111
42772,2024-01-10,0,744.1111111111111,2020.4444444444443,1116.6666666666667,1301.0
42773,2024-01-10,0,226.0,3443.5555555555557,935.8888888888889,1101.888888888889
42774,2024-01-10,0,511.6666666666667,1751.3333333333333,931.4444444444445,1402.0
42775,2024-01-10,0,1118.2222222222222,3119.777777777778,1679.4444444444443,1679.6666666666667
43236,2024-01-10,0,336.8888888888889,4683.555555555556,1334.888888888889,1465.2222222222222
43239,2024-01-10,0,679.4444444444445,2923.5555555555557,1221.4444444444443,1711.6666666666667
43240,2024-01-10,0,937.2222222222222,2945.3333333333335,1603.6666666666667,1978.3333333333333
43241,2024-01-10,0,640.1111111111111,2140.0,1245.888888888889,1608.7777777777778
43242,2024-01-10,0,899.7777777777778,2030.0,1327.3333333333333,2177.0
43403,2024-01-10,0,288.8888888888889,3403.5555555555557,985.2222222222222,1178.111111111111
43438,2024-01-10,0,1057.111111111111,2581.1111111111113,1584.5555555555557,2233.8888888888887
43891,2024-01-10,0,835.8888888888889,2802.8888888888887,1313.888888888889,1771.3333333333333
44224,2024-01-10,0,907.5555555555555,2107.3333333333335,1359.2222222222222,1281.7777777777778
44361,2024-01-10,0,483.6666666666667,1952.6666666666667,1040.888888888889,1233.111111111111
44712,2024-01-10,0,780.2222222222222,5000.0,1791.888888888889,1606.2222222222222
45150,2024-01-10,0,381.22222222222223,3234.222222222222,1093.111111111111,1222.7777777777778
45170,2024-01-10,0,780.3333333333334,4484.0,1635.3333333333333,1600.3333333333333
45627,2024-01-10,0,584.2222222222222,4507.111111111111,1652.6666666666667,1533.0
45628,2024-01-10,0,432.22222222222223,4850.666666666667,1248.3333333333333,1408.3333333333333
46054,2024-01-10,0,369.3333333333333,3611.5555555555557,1157.0,1529.2222222222222
46107,2024-01-10,0,344.8888888888889,2960.6666666666665,785.8888888888889,951.2222222222222
46108,2024-01-10,0,1499.7777777777778,2422.0,1827.4444444444443,2342.3333333333335
46109,2024-01-10,0,1536.888888888889,2440.222222222222,1857.0,1867.0
46110,2024-01-10,0,439.6666666666667,4301.777777777777,1445.2222222222222,1548.888888888889
46217,2024-01-10,0,698.6666666666666,2185.5555555555557,1147.3333333333333,1733.4444444444443
46303,2024-01-10,0,896.8888888888889,2850.4444444444443,1466.0,1795.2222222222222
46326,2024-01-10,0,432.8888888888889,4172.666666666667,1190.3333333333333,1661.5555555555557
46330,2024-01-10,0,665.5555555555555,3533.777777777778,1416.4444444444443,1551.6666666666667
47069,2024-01-10,0,976.7777777777778,2698.8888888888887,1584.3333333333333,2120.0
47070,2024-01-10,0,881.0,2923.777777777778,1482.6666666666667,1951.7777777777778
47071,2024-01-10,0,409.0,3891.1111111111113,1501.5555555555557,1166.6666666666667
47273,2024-01-10,0,568.8888888888889,4212.888888888889,1568.6666666666667,1589.0
47278,2024-01-10,0,318.3333333333333,3245.3333333333335,1066.111111111111,1424.111111111111
48053,2024-01-10,0,346.3333333333333,1119.7777777777778,602.3333333333334,1149.3333333333333
48054,2024-01-10,0,384.8888888888889,3516.0,1297.0,1494.0
48055,2024-01-10,0,608.7777777777778,4692.0,1490.5555555555557,1430.2222222222222
48056,2024-01-10,0,1439.5555555555557,2400.6666666666665,1736.0,2189.6666666666665
48163,2024-01-10,0,442.8888888888889,1956.6666666666667,917.5555555555555,1190.0
48308,2024-01-10,0,534.8888888888889,1510.0,857.8888888888889,1092.4444444444443
48600,2024-01-10,0,409.1111111111111,5035.555555555556,1211.0,1636.0
48601,2024-01-10,0,672.1111111111111,2472.8888888888887,1273.3333333333333,1390.6666666666667
49089,2024-01-10,0,1213.5555555555557,2434.222222222222,1599.6666666666667,2002.4444444444443
49090,2024-01-10,0,988.8888888888889,2256.4444444444443,1375.4444444444443,2220.1111111111113
49091,2024-01-10,0,416.22222222222223,1003.4444444444445,658.3333333333334,1121.5555555555557
50023,2024-01-10,0,855.0,2502.4444444444443,1336.111111111111,1555.0
50024,2024-01-10,0,597.4444444444445,3131.5555555555557,1267.2222222222222,1597.5555555555557
50025,2024-01-10,0,875.0,1647.111111111111,1162.5555555555557,1752.3333333333333
50119,2024-01-10,0,787.1111111111111,2888.0,1485.7777777777778,1817.888888888889
50708,2024-01-10,0,582.0,2130.6666666666665,1118.6666666666667,1284.7777777777778
51027,2024-01-10,0,399.0,1590.6666666666667,752.7777777777778,1067.3333333333333
51519,2024-01-10,0,491.3333333333333,3968.4444444444443,1291.111111111111,1539.111111111111
52008,2024-01-10,0,878.2222222222222,2415.1111111111113,1297.6666666666667,1893.2222222222222
52010,2024-01-10,0,790.6666666666666,1684.4444444444443,1189.888888888889,1665.4444444444443
52011,2024-01-10,0,958.5555555555555,1823.5555555555557,1293.5555555555557,1922.0
52188,2024-01-10,0,365.1111111111111,2306.0,672.7777777777778,1109.888888888889
52519,2024-01-10,0,1056.5555555555557,1750.2222222222222,1430.888888888889,2027.0
52998,2024-01-10,0,631.8888888888889,1670.888888888889,991.7777777777778,1291.0
53461,2024-01-10,0,387.0,4844.0,1362.0,1842.4444444444443
53462,2024-01-10,0,544.2222222222222,4152.888888888889,1440.6666666666667,1565.0
54869,2024-01-10,0,655.7777777777778,2915.5555555555557,1320.888888888889,1591.5555555555557
54870,2024-01-10,0,784.6666666666666,3032.8888888888887,1465.6666666666667,1841.6666666666667
55020,2024-01-10,0,703.3333333333334,2886.4444444444443,1334.5555555555557,1692.5555555555557
55050,2024-01-10,0,569.5555555555555,2958.4444444444443,1021.5555555555555,1501.111111111111
55816,2024-01-10,0,369.1111111111111,3362.8888888888887,965.2222222222222,1156.6666666666667
55831,2024-01-10,0,620.2222222222222,3001.3333333333335,1306.3333333333333,1303.7777777777778
56060,2024-01-10,0,572.4444444444445,3344.0,1452.6666666666667,1361.2222222222222
56804,2024-01-10,0,601.3333333333334,4444.888888888889,1659.3333333333333,1625.888888888889
57762,2024-01-10,0,1148.0,2888.222222222222,1790.4444444444443,1793.3333333333333
57765,2024-01-10,0,1052.3333333333333,1966.888888888889,1279.0,1675.0
57766,2024-01-10,0,655.2222222222222,1789.3333333333333,1026.2222222222222,1237.7777777777778
57792,2024-01-10,0,932.1111111111111,2638.6666666666665,1436.6666666666667,1667.4444444444443
57963,2024-01-10,0,392.8888888888889,2380.0,1029.111111111111,1186.2222222222222
57965,2024-01-10,0,250.66666666666666,4821.333333333333,1080.0,1447.111111111111
58703,2024-01-10,0,1515.5555555555557,2374.6666666666665,1877.4444444444443,2096.3333333333335
58704,2024-01-10,0,923.0,2039.7777777777778,1285.6666666666667,1622.7777777777778
58796,2024-01-10,0,485.3333333333333,3855.1111111111113,1388.3333333333333,1423.4444444444443
59694,2024-01-10,0,1053.2222222222222,2889.777777777778,1667.888888888889,1926.3333333333333
59695,2024-01-10,0,881.6666666666666,4333.777777777777,1834.111111111111,2037.0
59827,2024-01-10,0,832.5555555555555,2243.5555555555557,1232.6666666666667,1385.2222222222222
60665,2024-01-10,0,352.3333333333333,2913.1111111111113,1181.111111111111,1257.2222222222222
60666,2024-01-10,0,745.5555555555555,2212.0,1224.3333333333333,1576.6666666666667
60667,2024-01-10,0,482.6666666666667,4630.222222222223,1476.111111111111,1686.111111111111
60877,2024-01-10,0,541.6666666666666,2439.1111111111113,1280.6666666666667,1443.2222222222222
61551,2024-01-10,0,346.0,3548.4444444444443,1171.111111111111,1496.6666666666667
61613,2024-01-10,0,714.6666666666666,1786.0,1145.7777777777778,1445.5555555555557
61614,2024-01-10,0,751.6666666666666,2705.3333333333335,1365.5555555555557,1949.0
61617,2024-01-10,0,733.4444444444445,1790.2222222222222,1032.111111111111,1600.4444444444443
61809,2024-01-10,0,489.22222222222223,4187.555555555556,874.1111111111111,835.1111111111111
61856,2024-01-10,0,341.1111111111111,4166.666666666667,1094.4444444444443,1361.5555555555557
4211,2024-01-10,0,572.2222222222222,3407.3333333333335,1307.888888888889,1478.888888888889
5683,2024-01-10,0,198.11111111111111,4104.444444444444,822.1111111111111,1391.7777777777778
6546,2024-01-10,0,648.4444444444445,1839.5555555555557,1004.6666666666666,1683.5555555555557
7883,2024-01-10,0,584.7777777777778,3371.5555555555557,1182.6666666666667,1681.6666666666667
8656,2024-01-10,0,477.44444444444446,2969.1111111111113,1294.5555555555557,1551.5555555555557
12673,2024-01-10,0,596.5555555555555,1203.7777777777778,785.6666666666666,1142.5555555555557
16500,2024-01-10,0,1130.6666666666667,1956.0,1465.4444444444443,2116.8888888888887
18281,2024-01-10,0,467.6666666666667,5530.222222222223,1481.7777777777778,2080.0
18282,2024-01-10,0,467.6666666666667,5530.222222222223,1481.7777777777778,2080.0
28758,2024-01-10,0,382.44444444444446,3138.0,845.0,838.2222222222222
30841,2024-01-10,0,770.1111111111111,1512.2222222222222,1043.2222222222222,1718.6666666666667
40276,2024-01-10,0,189.66666666666666,3757.3333333333335,650.2222222222222,1216.7777777777778
40592,2024-01-10,0,499.6666666666667,3556.4444444444443,1355.7777777777778,1427.5555555555557
40593,2024-01-10,0,499.6666666666667,3556.4444444444443,1355.7777777777778,1427.5555555555557
41625,2024-01-10,0,744.6666666666666,2212.0,1126.888888888889,1779.0
41626,2024-01-10,0,482.0,2540.222222222222,1124.111111111111,1514.888888888889
47428,2024-01-10,0,414.8888888888889,1929.111111111111,887.4444444444445,944.6666666666666
48600,2024-01-10,0,399.22222222222223,5047.555555555556,1273.0,1718.6666666666667
110,2024-01-30,2,544.8888888888889,4047.1111111111113,1369.3333333333333,2190.4444444444443
250,2024-01-30,2,198.44444444444446,4356.444444444444,866.8888888888889,1571.888888888889
253,2024-01-30,2,514.8888888888889,2631.1111111111113,1074.3333333333333,1396.7777777777778
254,2024-01-30,2,575.7777777777778,3038.0,1132.6666666666667,1664.3333333333333
255,2024-01-30,2,661.2222222222222,3483.6666666666665,1342.111111111111,1992.7777777777778
256,2024-01-30,2,546.3333333333334,1797.6666666666667,997.4444444444445,1442.2222222222222
257,2024-01-30,2,635.7777777777778,1979.111111111111,1066.5555555555557,1642.4444444444443
258,2024-01-30,2,916.2222222222222,1658.0,1160.6666666666667,1455.111111111111
263,2024-01-30,2,188.22222222222223,4188.0,800.4444444444445,1307.111111111111
267,2024-01-30,2,943.5555555555555,1613.5555555555557,1199.7777777777778,1373.111111111111
268,2024-01-30,2,943.5555555555555,1613.5555555555557,1199.7777777777778,1373.111111111111
