ID,Latitude,Longitude,Date,SMAP_Tile,SPL4SMGP_008_Line_Y_9.00805km,SPL4SMGP_008_Sample_X_9.00805km,SPL4SMGP_008_Geophysical_Data_sm_rootzone,SPL4SMGP_008_Geophysical_Data_sm_surface
sultanpur,26.305,83.079,2025-11-01 01:30:00 UTC,h00v00,452.0,2817.0,0.1961562,0.1880968
sultanpur,26.305,83.079,2025-11-01 04:30:00 UTC,h00v00,452.0,2817.0,0.1960826,0.1864863
sultanpur,26.305,83.079,2025-11-01 07:30:00 UTC,h00v00,452.0,2817.0,0.1958979,0.1838636
sultanpur,26.305,83.079,2025-11-01 10:30:00 UTC,h00v00,452.0,2817.0,0.195656,0.1813161
sultanpur,26.305,83.079,2025-11-01 13:30:00 UTC,h00v00,452.0,2817.0,0.1956142,0.1808642
sultanpur,26.305,83.079,2025-11-01 16:30:00 UTC,h00v00,452.0,2817.0,0.1955729,0.1804778
sultanpur,26.305,83.079,2025-11-01 19:30:00 UTC,h00v00,452.0,2817.0,0.1955794,0.1800198
sultanpur,26.305,83.079,2025-11-01 22:30:00 UTC,h00v00,452.0,2817.0,0.1955488,0.1798092
sultanpur,26.305,83.079,2025-11-02 01:30:00 UTC,h00v00,452.0,2817.0,0.1962808,0.1905788
sultanpur,26.305,83.079,2025-11-02 04:30:00 UTC,h00v00,452.0,2817.0,0.1960922,0.1882809
sultanpur,26.305,83.079,2025-11-02 07:30:00 UTC,h00v00,452.0,2817.0,0.1954526,0.1804357
sultanpur,26.305,83.079,2025-11-02 10:30:00 UTC,h00v00,452.0,2817.0,0.1949667,0.1750452
sultanpur,26.305,83.079,2025-11-02 13:30:00 UTC,h00v00,452.0,2817.0,0.1948736,0.1742616
sultanpur,26.305,83.079,2025-11-02 16:30:00 UTC,h00v00,452.0,2817.0,0.1948728,0.1743038
sultanpur,26.305,83.079,2025-11-02 19:30:00 UTC,h00v00,452.0,2817.0,0.1948571,0.1745384
sultanpur,26.305,83.079,2025-11-02 22:30:00 UTC,h00v00,452.0,2817.0,0.1948448,0.1744139
sultanpur,26.305,83.079,2025-11-03 01:30:00 UTC,h00v00,452.0,2817.0,0.1948968,0.1738234
sultanpur,26.305,83.079,2025-11-03 04:30:00 UTC,h00v00,452.0,2817.0,0.194695,0.1713937
sultanpur,26.305,83.079,2025-11-03 07:30:00 UTC,h00v00,452.0,2817.0,0.1940684,0.1647356
sultanpur,26.305,83.079,2025-11-03 10:30:00 UTC,h00v00,452.0,2817.0,0.1936265,0.1602864
sultanpur,26.305,83.079,2025-11-03 13:30:00 UTC,h00v00,452.0,2817.0,0.1946258,0.1753056
sultanpur,26.305,83.079,2025-11-03 16:30:00 UTC,h00v00,452.0,2817.0,0.1946754,0.1754457
sultanpur,26.305,83.079,2025-11-03 19:30:00 UTC,h00v00,452.0,2817.0,0.1946862,0.1754059
sultanpur,26.305,83.079,2025-11-03 22:30:00 UTC,h00v00,452.0,2817.0,0.1946782,0.1751268
sultanpur,26.305,83.079,2025-11-04 01:30:00 UTC,h00v00,452.0,2817.0,0.194585,0.1750461
sultanpur,26.305,83.079,2025-11-04 04:30:00 UTC,h00v00,452.0,2817.0,0.1944446,0.1729307
sultanpur,26.305,83.079,2025-11-04 07:30:00 UTC,h00v00,452.0,2817.0,0.193881,0.1668039
sultanpur,26.305,83.079,2025-11-04 10:30:00 UTC,h00v00,452.0,2817.0,0.1935214,0.1626614
sultanpur,26.305,83.079,2025-11-04 13:30:00 UTC,h00v00,452.0,2817.0,0.1934776,0.1622311
sultanpur,26.305,83.079,2025-11-04 16:30:00 UTC,h00v00,452.0,2817.0,0.1934823,0.1622101
sultanpur,26.305,83.079,2025-11-04 19:30:00 UTC,h00v00,452.0,2817.0,0.1934829,0.1623437
sultanpur,26.305,83.079,2025-11-04 22:30:00 UTC,h00v00,452.0,2817.0,0.1934643,0.1625516
sultanpur,26.305,83.079,2025-11-05 01:30:00 UTC,h00v00,452.0,2817.0,0.1939156,0.170632
sultanpur,26.305,83.079,2025-11-05 04:30:00 UTC,h00v00,452.0,2817.0,0.1937921,0.1694049
sultanpur,26.305,83.079,2025-11-05 07:30:00 UTC,h00v00,452.0,2817.0,0.1932227,0.1638893
sultanpur,26.305,83.079,2025-11-05 10:30:00 UTC,h00v00,452.0,2817.0,0.1928317,0.1597671
sultanpur,26.305,83.079,2025-11-05 13:30:00 UTC,h00v00,452.0,2817.0,0.1942489,0.1846563
sultanpur,26.305,83.079,2025-11-05 16:30:00 UTC,h00v00,452.0,2817.0,0.1942084,0.1833745
sultanpur,26.305,83.079,2025-11-05 19:30:00 UTC,h00v00,452.0,2817.0,0.1942096,0.1821863
sultanpur,26.305,83.079,2025-11-05 22:30:00 UTC,h00v00,452.0,2817.0,0.1942055,0.1812622
sultanpur,26.305,83.079,2025-11-06 01:30:00 UTC,h00v00,452.0,2817.0,0.1942005,0.1801958
sultanpur,26.305,83.079,2025-11-06 04:30:00 UTC,h00v00,452.0,2817.0,0.1939641,0.1772058
sultanpur,26.305,83.079,2025-11-06 07:30:00 UTC,h00v00,452.0,2817.0,0.1933288,0.1694458
sultanpur,26.305,83.079,2025-11-06 10:30:00 UTC,h00v00,452.0,2817.0,0.1928288,0.163587
sultanpur,26.305,83.079,2025-11-06 13:30:00 UTC,h00v00,452.0,2817.0,0.1927704,0.163519
sultanpur,26.305,83.079,2025-11-06 16:30:00 UTC,h00v00,452.0,2817.0,0.1927592,0.1636463
sultanpur,26.305,83.079,2025-11-06 19:30:00 UTC,h00v00,452.0,2817.0,0.1926996,0.1638921
sultanpur,26.305,83.079,2025-11-06 22:30:00 UTC,h00v00,452.0,2817.0,0.1927019,0.1640642
sultanpur,26.305,83.079,2025-11-07 01:30:00 UTC,h00v00,452.0,2817.0,0.1935348,0.1806306
sultanpur,26.305,83.079,2025-11-07 04:30:00 UTC,h00v00,452.0,2817.0,0.1932825,0.1771604
sultanpur,26.305,83.079,2025-11-07 07:30:00 UTC,h00v00,452.0,2817.0,0.1925462,0.168058
sultanpur,26.305,83.079,2025-11-07 10:30:00 UTC,h00v00,452.0,2817.0,0.1920425,0.1614983
sultanpur,26.305,83.079,2025-11-07 13:30:00 UTC,h00v00,452.0,2817.0,0.1919367,0.1605971
sultanpur,26.305,83.079,2025-11-07 16:30:00 UTC,h00v00,452.0,2817.0,0.1919743,0.1607159
sultanpur,26.305,83.079,2025-11-07 19:30:00 UTC,h00v00,452.0,2817.0,0.1919332,0.1606868
sultanpur,26.305,83.079,2025-11-07 22:30:00 UTC,h00v00,452.0,2817.0,0.1919134,0.1605446
sultanpur,26.305,83.079,2025-11-08 01:30:00 UTC,h00v00,452.0,2817.0,0.1919003,0.1605762
sultanpur,26.305,83.079,2025-11-08 04:30:00 UTC,h00v00,452.0,2817.0,0.1917512,0.1595538
sultanpur,26.305,83.079,2025-11-08 07:30:00 UTC,h00v00,452.0,2817.0,0.1912932,0.1544054
sultanpur,26.305,83.079,2025-11-08 10:30:00 UTC,h00v00,452.0,2817.0,0.1909059,0.1505866
sultanpur,26.305,83.079,2025-11-08 13:30:00 UTC,h00v00,452.0,2817.0,0.1918513,0.1669775
sultanpur,26.305,83.079,2025-11-08 16:30:00 UTC,h00v00,452.0,2817.0,0.1918269,0.1670982
sultanpur,26.305,83.079,2025-11-08 19:30:00 UTC,h00v00,452.0,2817.0,0.191855,0.167129
sultanpur,26.305,83.079,2025-11-08 22:30:00 UTC,h00v00,452.0,2817.0,0.191831,0.1673567
sultanpur,26.305,83.079,2025-11-09 01:30:00 UTC,h00v00,452.0,2817.0,0.1918641,0.1677793
sultanpur,26.305,83.079,2025-11-09 04:30:00 UTC,h00v00,452.0,2817.0,0.1917238,0.1667311
sultanpur,26.305,83.079,2025-11-09 07:30:00 UTC,h00v00,452.0,2817.0,0.1912781,0.1611082
sultanpur,26.305,83.079,2025-11-09 10:30:00 UTC,h00v00,452.0,2817.0,0.1908747,0.156657
sultanpur,26.305,83.079,2025-11-09 13:30:00 UTC,h00v00,452.0,2817.0,0.1908152,0.1563087
sultanpur,26.305,83.079,2025-11-09 16:30:00 UTC,h00v00,452.0,2817.0,0.190826,0.1562217
sultanpur,26.305,83.079,2025-11-09 19:30:00 UTC,h00v00,452.0,2817.0,0.1907767,0.1560217
sultanpur,26.305,83.079,2025-11-09 22:30:00 UTC,h00v00,452.0,2817.0,0.190772,0.1560228
sultanpur,26.305,83.079,2025-11-10 01:30:00 UTC,h00v00,452.0,2817.0,0.1912267,0.1654921
sultanpur,26.305,83.079,2025-11-10 04:30:00 UTC,h00v00,452.0,2817.0,0.1911578,0.1642561
sultanpur,26.305,83.079,2025-11-10 07:30:00 UTC,h00v00,452.0,2817.0,0.1907173,0.1592962
sultanpur,26.305,83.079,2025-11-10 10:30:00 UTC,h00v00,452.0,2817.0,0.1904446,0.1557663
sultanpur,26.305,83.079,2025-11-10 13:30:00 UTC,h00v00,452.0,2817.0,0.1904415,0.1556261
sultanpur,26.305,83.079,2025-11-10 16:30:00 UTC,h00v00,452.0,2817.0,0.1904408,0.1557764
sultanpur,26.305,83.079,2025-11-10 19:30:00 UTC,h00v00,452.0,2817.0,0.1904621,0.1558595
sultanpur,26.305,83.079,2025-11-10 22:30:00 UTC,h00v00,452.0,2817.0,0.1904606,0.1558038
sultanpur,26.305,83.079,2025-11-11 01:30:00 UTC,h00v00,452.0,2817.0,0.1904327,0.1557795
sultanpur,26.305,83.079,2025-11-11 04:30:00 UTC,h00v00,452.0,2817.0,0.1903468,0.1544896
sultanpur,26.305,83.079,2025-11-11 07:30:00 UTC,h00v00,452.0,2817.0,0.1898896,0.149725
sultanpur,26.305,83.079,2025-11-11 10:30:00 UTC,h00v00,452.0,2817.0,0.1895716,0.146076
sultanpur,26.305,83.079,2025-11-11 13:30:00 UTC,h00v00,452.0,2817.0,0.1897289,0.1494569
sultanpur,26.305,83.079,2025-11-11 16:30:00 UTC,h00v00,452.0,2817.0,0.1897092,0.1499071
sultanpur,26.305,83.079,2025-11-11 19:30:00 UTC,h00v00,452.0,2817.0,0.1897497,0.1503716
sultanpur,26.305,83.079,2025-11-11 22:30:00 UTC,h00v00,452.0,2817.0,0.1897475,0.1510298
sultanpur,26.305,83.079,2025-11-12 01:30:00 UTC,h00v00,452.0,2817.0,0.1898996,0.1550572
sultanpur,26.305,83.079,2025-11-12 04:30:00 UTC,h00v00,452.0,2817.0,0.1898172,0.1544503
sultanpur,26.305,83.079,2025-11-12 07:30:00 UTC,h00v00,452.0,2817.0,0.1893837,0.1500214
sultanpur,26.305,83.079,2025-11-12 10:30:00 UTC,h00v00,452.0,2817.0,0.1891035,0.1467606
sultanpur,26.305,83.079,2025-11-12 13:30:00 UTC,h00v00,452.0,2817.0,0.1890585,0.1470238
sultanpur,26.305,83.079,2025-11-12 16:30:00 UTC,h00v00,452.0,2817.0,0.1890769,0.1476149
sultanpur,26.305,83.079,2025-11-12 19:30:00 UTC,h00v00,452.0,2817.0,0.1890887,0.1482169
sultanpur,26.305,83.079,2025-11-12 22:30:00 UTC,h00v00,452.0,2817.0,0.1891044,0.1489012
sultanpur,26.305,83.079,2025-11-13 01:30:00 UTC,h00v00,452.0,2817.0,0.1885265,0.1389134
sultanpur,26.305,83.079,2025-11-13 04:30:00 UTC,h00v00,452.0,2817.0,0.1884448,0.1389844
sultanpur,26.305,83.079,2025-11-13 07:30:00 UTC,h00v00,452.0,2817.0,0.1880851,0.1359492
sultanpur,26.305,83.079,2025-11-13 10:30:00 UTC,h00v00,452.0,2817.0,0.1876977,0.1331334
sultanpur,26.305,83.079,2025-11-13 13:30:00 UTC,h00v00,452.0,2817.0,0.1882814,0.1427868
sultanpur,26.305,83.079,2025-11-13 16:30:00 UTC,h00v00,452.0,2817.0,0.1882586,0.1435588
sultanpur,26.305,83.079,2025-11-13 19:30:00 UTC,h00v00,452.0,2817.0,0.1882755,0.1442796
sultanpur,26.305,83.079,2025-11-13 22:30:00 UTC,h00v00,452.0,2817.0,0.1883123,0.1450716
sultanpur,26.305,83.079,2025-11-14 01:30:00 UTC,h00v00,452.0,2817.0,0.1883221,0.145812
sultanpur,26.305,83.079,2025-11-14 04:30:00 UTC,h00v00,452.0,2817.0,0.1882507,0.145544
sultanpur,26.305,83.079,2025-11-14 07:30:00 UTC,h00v00,452.0,2817.0,0.1879309,0.1421349
sultanpur,26.305,83.079,2025-11-14 10:30:00 UTC,h00v00,452.0,2817.0,0.1876272,0.139099
sultanpur,26.305,83.079,2025-11-14 13:30:00 UTC,h00v00,452.0,2817.0,0.1868592,0.1262218
sultanpur,26.305,83.079,2025-11-14 16:30:00 UTC,h00v00,452.0,2817.0,0.1868917,0.1271327
sultanpur,26.305,83.079,2025-11-14 19:30:00 UTC,h00v00,452.0,2817.0,0.1868763,0.1280495
sultanpur,26.305,83.079,2025-11-14 22:30:00 UTC,h00v00,452.0,2817.0,0.1868643,0.1291401
sultanpur,26.305,83.079,2025-11-15 01:30:00 UTC,h00v00,452.0,2817.0,0.1872111,0.1366936
sultanpur,26.305,83.079,2025-11-15 04:30:00 UTC,h00v00,452.0,2817.0,0.1871321,0.1364502
sultanpur,26.305,83.079,2025-11-15 07:30:00 UTC,h00v00,452.0,2817.0,0.1868109,0.133174
sultanpur,26.305,83.079,2025-11-15 10:30:00 UTC,h00v00,452.0,2817.0,0.1865498,0.1307276
sultanpur,26.305,83.079,2025-11-15 13:30:00 UTC,h00v00,452.0,2817.0,0.1864932,0.1310541
sultanpur,26.305,83.079,2025-11-15 16:30:00 UTC,h00v00,452.0,2817.0,0.1864828,0.1317732
sultanpur,26.305,83.079,2025-11-15 19:30:00 UTC,h00v00,452.0,2817.0,0.1865201,0.1326255
sultanpur,26.305,83.079,2025-11-15 22:30:00 UTC,h00v00,452.0,2817.0,0.1865515,0.1337405
sultanpur,26.305,83.079,2025-11-16 01:30:00 UTC,h00v00,452.0,2817.0,0.1865883,0.1350265
sultanpur,26.305,83.079,2025-11-16 04:30:00 UTC,h00v00,452.0,2817.0,0.1865176,0.1355403
sultanpur,26.305,83.079,2025-11-16 07:30:00 UTC,h00v00,452.0,2817.0,0.1862679,0.1335597
sultanpur,26.305,83.079,2025-11-16 10:30:00 UTC,h00v00,452.0,2817.0,0.1861219,0.1322425
sultanpur,26.305,83.079,2025-11-16 13:30:00 UTC,h00v00,452.0,2817.0,0.1855699,0.1217822
sultanpur,26.305,83.079,2025-11-16 16:30:00 UTC,h00v00,452.0,2817.0,0.1855702,0.1232926
sultanpur,26.305,83.079,2025-11-16 19:30:00 UTC,h00v00,452.0,2817.0,0.1856399,0.12444
sultanpur,26.305,83.079,2025-11-16 22:30:00 UTC,h00v00,452.0,2817.0,0.1856323,0.1256053
sultanpur,26.305,83.079,2025-11-17 01:30:00 UTC,h00v00,452.0,2817.0,0.1856741,0.1266742
sultanpur,26.305,83.079,2025-11-17 04:30:00 UTC,h00v00,452.0,2817.0,0.1855877,0.1267631
sultanpur,26.305,83.079,2025-11-17 07:30:00 UTC,h00v00,452.0,2817.0,0.1853274,0.1251919
sultanpur,26.305,83.079,2025-11-17 10:30:00 UTC,h00v00,452.0,2817.0,0.1851577,0.1242556
sultanpur,26.305,83.079,2025-11-17 13:30:00 UTC,h00v00,452.0,2817.0,0.1851869,0.1251165
sultanpur,26.305,83.079,2025-11-17 16:30:00 UTC,h00v00,452.0,2817.0,0.1851957,0.1260311
sultanpur,26.305,83.079,2025-11-17 19:30:00 UTC,h00v00,452.0,2817.0,0.1852357,0.1269202
sultanpur,26.305,83.079,2025-11-17 22:30:00 UTC,h00v00,452.0,2817.0,0.1852097,0.1279094
sultanpur,26.305,83.079,2025-11-18 01:30:00 UTC,h00v00,452.0,2817.0,0.1851794,0.1267143
sultanpur,26.305,83.079,2025-11-18 04:30:00 UTC,h00v00,452.0,2817.0,0.1851015,0.127105
sultanpur,26.305,83.079,2025-11-18 07:30:00 UTC,h00v00,452.0,2817.0,0.1848386,0.1253604
sultanpur,26.305,83.079,2025-11-18 10:30:00 UTC,h00v00,452.0,2817.0,0.1846266,0.1239837
sultanpur,26.305,83.079,2025-11-18 13:30:00 UTC,h00v00,452.0,2817.0,0.1846298,0.1246245
sultanpur,26.305,83.079,2025-11-18 16:30:00 UTC,h00v00,452.0,2817.0,0.1846639,0.125636
sultanpur,26.305,83.079,2025-11-18 19:30:00 UTC,h00v00,452.0,2817.0,0.1847135,0.12661
sultanpur,26.305,83.079,2025-11-18 22:30:00 UTC,h00v00,452.0,2817.0,0.1847155,0.1276691
sultanpur,26.305,83.079,2025-11-19 01:30:00 UTC,h00v00,452.0,2817.0,0.1847283,0.1283779
sultanpur,26.305,83.079,2025-11-19 04:30:00 UTC,h00v00,452.0,2817.0,0.1847019,0.1280601
sultanpur,26.305,83.079,2025-11-19 07:30:00 UTC,h00v00,452.0,2817.0,0.1843788,0.1256153
sultanpur,26.305,83.079,2025-11-19 10:30:00 UTC,h00v00,452.0,2817.0,0.1841831,0.1239571
sultanpur,26.305,83.079,2025-11-19 13:30:00 UTC,h00v00,452.0,2817.0,0.1840953,0.1196677
sultanpur,26.305,83.079,2025-11-19 16:30:00 UTC,h00v00,452.0,2817.0,0.1840718,0.1206952
sultanpur,26.305,83.079,2025-11-19 19:30:00 UTC,h00v00,452.0,2817.0,0.1841359,0.1218872
sultanpur,26.305,83.079,2025-11-19 22:30:00 UTC,h00v00,452.0,2817.0,0.1841358,0.1228799
sultanpur,26.305,83.079,2025-11-20 01:30:00 UTC,h00v00,452.0,2817.0,0.1841917,0.1238647
sultanpur,26.305,83.079,2025-11-20 04:30:00 UTC,h00v00,452.0,2817.0,0.184181,0.1248743
sultanpur,26.305,83.079,2025-11-20 07:30:00 UTC,h00v00,452.0,2817.0,0.1840563,0.1248546
sultanpur,26.305,83.079,2025-11-20 10:30:00 UTC,h00v00,452.0,2817.0,0.1839655,0.1248855
sultanpur,26.305,83.079,2025-11-20 13:30:00 UTC,h00v00,452.0,2817.0,0.1840227,0.1257369
sultanpur,26.305,83.079,2025-11-20 16:30:00 UTC,h00v00,452.0,2817.0,0.1840339,0.1266292
sultanpur,26.305,83.079,2025-11-20 19:30:00 UTC,h00v00,452.0,2817.0,0.1840624,0.1273804
sultanpur,26.305,83.079,2025-11-20 22:30:00 UTC,h00v00,452.0,2817.0,0.1840529,0.128186
sultanpur,26.305,83.079,2025-11-21 01:30:00 UTC,h00v00,452.0,2817.0,0.1827956,0.1056582
sultanpur,26.305,83.079,2025-11-21 04:30:00 UTC,h00v00,452.0,2817.0,0.1827987,0.1064009
sultanpur,26.305,83.079,2025-11-21 07:30:00 UTC,h00v00,452.0,2817.0,0.182615,0.1061855
sultanpur,26.305,83.079,2025-11-21 10:30:00 UTC,h00v00,452.0,2817.0,0.1825009,0.1062926
sultanpur,26.305,83.079,2025-11-21 13:30:00 UTC,h00v00,452.0,2817.0,0.1824995,0.107254
sultanpur,26.305,83.079,2025-11-21 16:30:00 UTC,h00v00,452.0,2817.0,0.1825723,0.1084295
sultanpur,26.305,83.079,2025-11-21 19:30:00 UTC,h00v00,452.0,2817.0,0.182557,0.1095802
sultanpur,26.305,83.079,2025-11-21 22:30:00 UTC,h00v00,452.0,2817.0,0.182588,0.1107503
sultanpur,26.305,83.079,2025-11-22 01:30:00 UTC,h00v00,452.0,2817.0,0.1826247,0.1121305
sultanpur,26.305,83.079,2025-11-22 04:30:00 UTC,h00v00,452.0,2817.0,0.1826054,0.113192
sultanpur,26.305,83.079,2025-11-22 07:30:00 UTC,h00v00,452.0,2817.0,0.1823517,0.1130152
sultanpur,26.305,83.079,2025-11-22 10:30:00 UTC,h00v00,452.0,2817.0,0.1822183,0.1132852
sultanpur,26.305,83.079,2025-11-22 13:30:00 UTC,h00v00,452.0,2817.0,0.181059,0.0915222
sultanpur,26.305,83.079,2025-11-22 16:30:00 UTC,h00v00,452.0,2817.0,0.1811223,0.0925418
sultanpur,26.305,83.079,2025-11-22 19:30:00 UTC,h00v00,452.0,2817.0,0.1811492,0.0940972
sultanpur,26.305,83.079,2025-11-22 22:30:00 UTC,h00v00,452.0,2817.0,0.1811378,0.0955492
sultanpur,26.305,83.079,2025-11-23 01:30:00 UTC,h00v00,452.0,2817.0,0.1812984,0.0982285
sultanpur,26.305,83.079,2025-11-23 04:30:00 UTC,h00v00,452.0,2817.0,0.1812598,0.0988266
sultanpur,26.305,83.079,2025-11-23 07:30:00 UTC,h00v00,452.0,2817.0,0.1810474,0.0982299
sultanpur,26.305,83.079,2025-11-23 10:30:00 UTC,h00v00,452.0,2817.0,0.1808411,0.0985833
sultanpur,26.305,83.079,2025-11-23 13:30:00 UTC,h00v00,452.0,2817.0,0.1808638,0.1002703
sultanpur,26.305,83.079,2025-11-23 16:30:00 UTC,h00v00,452.0,2817.0,0.1809239,0.1015929
sultanpur,26.305,83.079,2025-11-23 19:30:00 UTC,h00v00,452.0,2817.0,0.1809716,0.1027239
sultanpur,26.305,83.079,2025-11-23 22:30:00 UTC,h00v00,452.0,2817.0,0.180991,0.1039007
sultanpur,26.305,83.079,2025-11-24 01:30:00 UTC,h00v00,452.0,2817.0,0.181018,0.1053353
sultanpur,26.305,83.079,2025-11-24 04:30:00 UTC,h00v00,452.0,2817.0,0.1810097,0.1065062
sultanpur,26.305,83.079,2025-11-24 07:30:00 UTC,h00v00,452.0,2817.0,0.1808188,0.1056355
sultanpur,26.305,83.079,2025-11-24 10:30:00 UTC,h00v00,452.0,2817.0,0.1806171,0.1048819
sultanpur,26.305,83.079,2025-11-24 13:30:00 UTC,h00v00,452.0,2817.0,0.1799193,0.0896508
sultanpur,26.305,83.079,2025-11-24 16:30:00 UTC,h00v00,452.0,2817.0,0.1799819,0.090863
sultanpur,26.305,83.079,2025-11-24 19:30:00 UTC,h00v00,452.0,2817.0,0.1799818,0.0928795
sultanpur,26.305,83.079,2025-11-24 22:30:00 UTC,h00v00,452.0,2817.0,0.1800501,0.0950349
sultanpur,26.305,83.079,2025-11-25 01:30:00 UTC,h00v00,452.0,2817.0,0.1801074,0.0970134
sultanpur,26.305,83.079,2025-11-25 04:30:00 UTC,h00v00,452.0,2817.0,0.1800431,0.097888
sultanpur,26.305,83.079,2025-11-25 07:30:00 UTC,h00v00,452.0,2817.0,0.1798509,0.0968716
sultanpur,26.305,83.079,2025-11-25 10:30:00 UTC,h00v00,452.0,2817.0,0.1796496,0.0958848
sultanpur,26.305,83.079,2025-11-25 13:30:00 UTC,h00v00,452.0,2817.0,0.1796563,0.0973253
sultanpur,26.305,83.079,2025-11-25 16:30:00 UTC,h00v00,452.0,2817.0,0.1796564,0.0992837
sultanpur,26.305,83.079,2025-11-25 19:30:00 UTC,h00v00,452.0,2817.0,0.1797236,0.1009242
sultanpur,26.305,83.079,2025-11-25 22:30:00 UTC,h00v00,452.0,2817.0,0.179722,0.1023866
sultanpur,26.305,83.079,2025-11-26 01:30:00 UTC,h00v00,452.0,2817.0,0.1792804,0.0927102
sultanpur,26.305,83.079,2025-11-26 04:30:00 UTC,h00v00,452.0,2817.0,0.1792415,0.0934339
sultanpur,26.305,83.079,2025-11-26 07:30:00 UTC,h00v00,452.0,2817.0,0.1790366,0.0927455
sultanpur,26.305,83.079,2025-11-26 10:30:00 UTC,h00v00,452.0,2817.0,0.1788903,0.0929276
sultanpur,26.305,83.079,2025-11-26 13:30:00 UTC,h00v00,452.0,2817.0,0.1788746,0.0950121
sultanpur,26.305,83.079,2025-11-26 16:30:00 UTC,h00v00,452.0,2817.0,0.1789391,0.0974072
sultanpur,26.305,83.079,2025-11-26 19:30:00 UTC,h00v00,452.0,2817.0,0.1790222,0.0993702
sultanpur,26.305,83.079,2025-11-26 22:30:00 UTC,h00v00,452.0,2817.0,0.1790622,0.1003398
sultanpur,26.305,83.079,2025-11-27 01:30:00 UTC,h00v00,452.0,2817.0,0.1790656,0.1015277
sultanpur,26.305,83.079,2025-11-27 04:30:00 UTC,h00v00,452.0,2817.0,0.1790369,0.1026097
sultanpur,26.305,83.079,2025-11-27 07:30:00 UTC,h00v00,452.0,2817.0,0.1788959,0.1021253
sultanpur,26.305,83.079,2025-11-27 10:30:00 UTC,h00v00,452.0,2817.0,0.1786793,0.1015124
sultanpur,26.305,83.079,2025-11-27 13:30:00 UTC,h00v00,452.0,2817.0,0.1778897,0.0849326
sultanpur,26.305,83.079,2025-11-27 16:30:00 UTC,h00v00,452.0,2817.0,0.1778812,0.0862659
sultanpur,26.305,83.079,2025-11-27 19:30:00 UTC,h00v00,452.0,2817.0,0.1779237,0.0877033
sultanpur,26.305,83.079,2025-11-27 22:30:00 UTC,h00v00,452.0,2817.0,0.177906,0.0895157
sultanpur,26.305,83.079,2025-11-28 01:30:00 UTC,h00v00,452.0,2817.0,0.177883,0.0903157
sultanpur,26.305,83.079,2025-11-28 04:30:00 UTC,h00v00,452.0,2817.0,0.1778584,0.0913498
sultanpur,26.305,83.079,2025-11-28 07:30:00 UTC,h00v00,452.0,2817.0,0.1776359,0.0916869
sultanpur,26.305,83.079,2025-11-28 10:30:00 UTC,h00v00,452.0,2817.0,0.1774882,0.0923202
sultanpur,26.305,83.079,2025-11-28 13:30:00 UTC,h00v00,452.0,2817.0,0.1775049,0.0937069
sultanpur,26.305,83.079,2025-11-28 16:30:00 UTC,h00v00,452.0,2817.0,0.1775234,0.0955825
sultanpur,26.305,83.079,2025-11-28 19:30:00 UTC,h00v00,452.0,2817.0,0.1775709,0.0973006
sultanpur,26.305,83.079,2025-11-28 22:30:00 UTC,h00v00,452.0,2817.0,0.1776108,0.0983023
sultanpur,26.305,83.079,2025-11-29 01:30:00 UTC,h00v00,452.0,2817.0,0.1764755,0.0767196
sultanpur,26.305,83.079,2025-11-29 04:30:00 UTC,h00v00,452.0,2817.0,0.1764399,0.0778263
sultanpur,26.305,83.079,2025-11-29 07:30:00 UTC,h00v00,452.0,2817.0,0.1762372,0.0782383
sultanpur,26.305,83.079,2025-11-29 10:30:00 UTC,h00v00,452.0,2817.0,0.1760363,0.0789774
sultanpur,26.305,83.079,2025-11-29 13:30:00 UTC,h00v00,452.0,2817.0,0.1759634,0.0778754
sultanpur,26.305,83.079,2025-11-29 16:30:00 UTC,h00v00,452.0,2817.0,0.1760196,0.0794115
sultanpur,26.305,83.079,2025-11-29 19:30:00 UTC,h00v00,452.0,2817.0,0.1760145,0.081025
sultanpur,26.305,83.079,2025-11-29 22:30:00 UTC,h00v00,452.0,2817.0,0.1760523,0.0824377
sultanpur,26.305,83.079,2025-11-30 01:30:00 UTC,h00v00,452.0,2817.0,0.1760751,0.083669
sultanpur,26.305,83.079,2025-11-30 04:30:00 UTC,h00v00,452.0,2817.0,0.1760523,0.0850739
sultanpur,26.305,83.079,2025-11-30 07:30:00 UTC,h00v00,452.0,2817.0,0.1759294,0.0862086
sultanpur,26.305,83.079,2025-11-30 10:30:00 UTC,h00v00,452.0,2817.0,0.1758238,0.0872653
sultanpur,26.305,83.079,2025-11-30 13:30:00 UTC,h00v00,452.0,2817.0,0.175296,0.076739
sultanpur,26.305,83.079,2025-11-30 16:30:00 UTC,h00v00,452.0,2817.0,0.1753407,0.0778967
sultanpur,26.305,83.079,2025-11-30 19:30:00 UTC,h00v00,452.0,2817.0,0.1753433,0.0791071
sultanpur,26.305,83.079,2025-11-30 22:30:00 UTC,h00v00,452.0,2817.0,0.175415,0.0808157
sultanpur,26.305,83.079,2025-12-01 01:30:00 UTC,h00v00,452.0,2817.0,0.1750884,0.0767652
sultanpur,26.305,83.079,2025-12-01 04:30:00 UTC,h00v00,452.0,2817.0,0.1750639,0.0785936
sultanpur,26.305,83.079,2025-12-01 07:30:00 UTC,h00v00,452.0,2817.0,0.1749088,0.0789032
sultanpur,26.305,83.079,2025-12-01 10:30:00 UTC,h00v00,452.0,2817.0,0.1747176,0.0796435
